UUID,Date,Sentiment_score,Lsa_summary
42589ea8-7898-4a1e-af2c-8ad5c1f212ee,2016-04-12T08:00:00.000+08:00,4,"Morgan Stanley Surprised At Alcoa's Strong Results & Upstream Business Guidance, Says Downstream Guidance Cut Was Inline With Firms' Expectations, Maintains Overweight & $11 PT"
4d73da6b-66d2-41b6-a453-42c12805034e,2016-04-12T08:00:00.000+08:00,2,"JP Morgan Says Alcoa Better Positioned To Manage Lower Aluminum Premiums Than A Few Years, Maintains Neutral Given Co's Current Configuration"
baa600c8-57e4-4cba-bdb1-bec88af748a0,2016-04-12T08:00:00.000+08:00,5,"Credit Suisse Remains Bullish On Alcoa, Says Upstream Performance Improving, Maintains Outperform And $13 PT"
bbea8bf9-64db-45e2-812d-4b68393a464f,2016-04-12T08:00:00.000+08:00,4,7 Stocks You Should Be Watching Today
18caec67-dd49-45dd-b32f-ccc1ff93fd21,2016-04-12T08:00:00.000+08:00,1,Alcoa Drops 3% Following Sales Miss
c8194c55-f240-4eb0-b208-b7a86ca9a278,2016-04-12T08:00:00.000+08:00,2,How Long Will This Trading Range Persist?
20fb3b24-72dc-4412-8e22-a0dced0a5ede,2016-04-12T08:00:00.000+08:00,3,Mid-Afternoon Market Update: Crude Oil Up 4.5%; Horizon Pharma Shares Tumble
d0bc53c0-da79-4ace-a66c-15d4801b5a48,2016-04-12T08:00:00.000+08:00,3,Analysts Weigh In On Alcoa's Q1 Results
c31a57c7-ac38-4f6f-900b-c12b0c33648c,2016-04-12T08:00:00.000+08:00,4,Mid-Day Market Update: Dow Jumps 150 Points; Juniper Shares Drop On Weak Forecast
705110b0-6e15-4bfa-ae34-7f5ed3e2a2fe,2016-04-12T08:00:00.000+08:00,1,"So What's the Fed Thinking Now? Members to Speak, Markets Could React"
49d67324-1839-414c-8ff3-9b3b9b8fa11a,2016-04-12T08:00:00.000+08:00,3,Do Alcoa's Results Signal Trouble For Aerospace And Construction Companies?
365358e1-fd70-4370-a30e-077df57e1564,2016-04-12T08:00:00.000+08:00,2,Mid-Morning Market Update: Markets Open Higher; Alcoa Revenue Misses Views
f43ab70f-3885-4918-a2a2-83dbd3b22ed6,2016-04-12T08:00:00.000+08:00,4,The Market In 5 Minutes: Are You Ready For Q2 Earnings Season?
c11884b2-714d-4f48-8211-f0f6cc4c2d4b,2016-04-12T08:00:00.000+08:00,3,"Notable Imbalances Before Tuesday's Open Led By Under Armour, Boeing, Caterpillar"
251b421e-d182-499a-9f70-e0db3f762859,2016-04-12T08:00:00.000+08:00,2,Did Alcoa Really Beat EPS Consensus Estimates In Q1?
f0624a5c-00fd-4222-b70d-239f5e244a0e,2016-04-12T08:00:00.000+08:00,2,10 Stocks Moving In Tuesday's Pre-Market Session
2240b7b6-f7e9-46f6-bbb4-0b7f40d05594,2016-04-12T08:00:00.000+08:00,4,"Morgan Stanley Surprised At Alcoa's Strong Results & Upstream Business Guidance, Says Downstream Guidance Cut Was Inline With Firms' Expectations, Maintains Overweight & $11 PT"
e5e55251-7c4c-4ec1-808e-1baa895422d1,2016-04-12T08:00:00.000+08:00,3,"JP Morgan Says Alcoa Better Positioned To Manage Lower Aluminum Premiums Than A Few Years, Maintains Neutral Given Co's Current Configuration"
2f7eaa4c-4fb2-411c-adbe-176333717775,2016-04-12T08:00:00.000+08:00,5,"Credit Suisse Remains Bullish On Alcoa, Says Upstream Performance Improving, Maintains Outperform And $13 PT"
982ef2ce-fd5b-41f8-9097-9d7b1f7dfe87,2016-04-12T08:00:00.000+08:00,1,7 Stocks You Should Be Watching Today
942d8786-047f-40ed-9745-fc94a9387554,2016-04-11T08:00:00.000+08:00,2,"Monday's After-Hours Recap: Index Movers, Alcoa's Earnings & More"
995b5da2-9aaa-4ca9-b746-303026360c1a,2016-04-11T08:00:00.000+08:00,3,ALcoa Shares Down ~2.40% After Hours
52327c1c-f0b7-44e1-ab91-423747773137,2016-04-11T08:00:00.000+08:00,3,Alcoa Shares Down ~0.90% After Hours
349a005e-89eb-43ce-a66e-f594e5147745,2016-04-11T08:00:00.000+08:00,4,Alcoa Projects 6%-8% Global Aerospace Sales Growth In 2016
226d7bcf-1bc0-4d1e-b3a4-d32a7bc5b00b,2016-04-11T08:00:00.000+08:00,2,UPDATE: Alcoa Reported Q1 GAAP EPS $0.00; Included $92M in Special Items Including Restructuring-Related Costs
51fe6c2f-89e3-4e74-933f-29dd9f54119f,2016-04-11T08:00:00.000+08:00,3,Alcoa Sees Heavy Duty Truck & Trailer End Market Global Production Of (4.0%)-0.0%
3c9ebe69-8bf6-407c-9d16-c50e50f596da,2016-04-11T08:00:00.000+08:00,4,"UPDATE: Alcoa Sees 6-8% Aerospace Sales Growth In FY16, Revised From 8-9% Estimate Established Q4 2015"
2bda7d87-df62-4374-bf95-ccbdfdf7dde8,2016-04-11T08:00:00.000+08:00,3,UPDATE: Alcoa Says On Track to Complete Separation in 2H'16
0a78f997-ef01-43a6-adf6-65b3b7ec531e,2016-04-11T08:00:00.000+08:00,2,"UPADTE: Alcoa Closed 269,000 metric tons of smelting capacity at its Warrick smelter in Indiana"
bfe198f7-daf9-4461-b92d-b66e7e94f9a5,2016-04-11T08:00:00.000+08:00,1,Alcoa Q1'16 Earnings Report: Full Release
b838d3ff-1ee8-4043-9f26-37005d8bbf84,2016-04-11T08:00:00.000+08:00,1,UPDATE: Alcoa Reports Q1 Sales $4.95B vs $5.14B Est.
a26b8574-1520-4bcc-9dc8-b928c331fb97,2016-04-11T08:00:00.000+08:00,4,Alcoa Reports Q1 EPS $0.07 Vs Est $0.02
5cb37e2e-1fe2-4127-bead-d693d146237f,2016-04-11T08:00:00.000+08:00,3,BZ NOTE: Alcoa Has Reported Qtr. Results Promptly at 4:03 p.m. EDT At Least the Last Four Quarters
b946d5c5-14e7-41e2-9f02-51dffe531edd,2016-04-11T08:00:00.000+08:00,2,Earnings: Alcoa Forecast To Falter Ahead Of Company Split; Q2 Anyone?
a9e968cb-0f59-4c9e-82eb-ef1bb7737672,2016-04-11T08:00:00.000+08:00,1,Option Alert: AA Apr16 8.0 Puts Sweep: 8593 @ ASK $0.04: 13k traded vs 24k OI: Earnings today After Close $9.71 Ref
567a14f2-a8e7-46d0-b448-396442ba7f84,2016-04-11T08:00:00.000+08:00,1,"Financial Earnings In Focus As New Week Begins, But Data Also On Tap"
684c2293-1327-416f-b526-2cdf317a73cd,2016-04-11T08:00:00.000+08:00,3,"Must Watch Stocks for April 11, 2016"
ed98becd-da89-4d4f-a189-080b4ccc907c,2016-04-11T08:00:00.000+08:00,3,"Earnings Scheduled For April 11, 2016"
daf90d31-170d-4a7e-9089-39a4b2b709af,2016-04-11T08:00:00.000+08:00,4,"Monday's After-Hours Recap: Index Movers, Alcoa's Earnings & More"
d1446da5-13e6-4f4e-9810-f400b15e7228,2016-04-11T08:00:00.000+08:00,2,ALcoa Shares Down ~2.40% After Hours
e29c37e4-4b81-478d-b4f8-b80f38898098,2016-04-11T08:00:00.000+08:00,2,Alcoa Shares Down ~0.90% After Hours
bdcf8eed-2f4b-46bd-b7d2-94df04e6c388,2016-04-11T08:00:00.000+08:00,3,Alcoa Projects 6%-8% Global Aerospace Sales Growth In 2016
e949d147-aa60-4111-8cf2-cad2ff90ca4a,2016-04-11T08:00:00.000+08:00,1,UPDATE: Alcoa Reported Q1 GAAP EPS $0.00; Included $92M in Special Items Including Restructuring-Related Costs
b72afcdb-c5ba-4fa1-987f-97534a56c302,2016-04-11T08:00:00.000+08:00,2,Alcoa Sees Heavy Duty Truck & Trailer End Market Global Production Of (4.0%)-0.0%
1632dde5-76b4-4df0-b651-6f7d618e2044,2016-04-11T08:00:00.000+08:00,3,"UPDATE: Alcoa Sees 6-8% Aerospace Sales Growth In FY16, Revised From 8-9% Estimate Established Q4 2015"
51fc445b-4bea-42ce-927c-9320713dd0ae,2016-04-11T08:00:00.000+08:00,2,UPDATE: Alcoa Says On Track to Complete Separation in 2H'16
863460df-d479-43bb-ac37-bdc69959b19b,2016-04-11T08:00:00.000+08:00,3,"UPADTE: Alcoa Closed 269,000 metric tons of smelting capacity at its Warrick smelter in Indiana"
6c3bc814-0f42-443b-8124-bd5b6e8a2851,2016-04-11T08:00:00.000+08:00,3,Alcoa Q1'16 Earnings Report: Full Release
5dfc87cb-a7d8-4765-b9ba-f7702835f918,2016-04-11T08:00:00.000+08:00,2,UPDATE: Alcoa Reports Q1 Sales $4.95B vs $5.14B Est.
44720436-a32d-4304-8b6b-b035e659a680,2016-04-11T08:00:00.000+08:00,4,Alcoa Reports Q1 EPS $0.07 Vs Est $0.02
2f880ad9-95cf-4944-a934-e4e78d790ff7,2016-04-11T08:00:00.000+08:00,2,BZ NOTE: Alcoa Has Reported Qtr. Results Promptly at 4:03 p.m. EDT At Least the Last Four Quarters
b28d93e1-8267-4cc3-86e8-ffca490a566c,2016-04-11T08:00:00.000+08:00,1,Earnings: Alcoa Forecast To Falter Ahead Of Company Split; Q2 Anyone?
f6f9c6e6-a6ca-455c-a3d9-43abfb0067dd,2016-04-11T08:00:00.000+08:00,3,Option Alert: AA Apr16 8.0 Puts Sweep: 8593 @ ASK $0.04: 13k traded vs 24k OI: Earnings today After Close $9.71 Ref
94218694-a844-46dd-b297-da116cf2241a,2016-04-11T08:00:00.000+08:00,4,"Financial Earnings In Focus As New Week Begins, But Data Also On Tap"
862492a9-4b22-4b56-afdb-5713f2a7d785,2016-04-11T08:00:00.000+08:00,3,"Must Watch Stocks for April 11, 2016"
600f2977-c73b-49f2-ae6d-b1ecec48d915,2016-04-11T08:00:00.000+08:00,2,"Earnings Scheduled For April 11, 2016"
2a63e00f-fbf1-46f1-ad3d-92b7add2d8d2,2016-04-07T08:00:00.000+08:00,5,Why Cramer Loves Alcoa And Wynn
79160ceb-6997-4097-aea0-82133a6c5d94,2016-04-07T08:00:00.000+08:00,3,Option Alert: AA May16 10.0 Puts Sweep: 4500 @ ASK $0.95: 5598 traded vs 1830 OI: Earnings 4/11 After Close $9.49 Ref
5abe0bf2-e886-4d4a-8354-7f8dd88f0c6d,2016-04-07T08:00:00.000+08:00,4,Why Cramer Loves Alcoa And Wynn
1eca79f6-3717-4522-b163-e1abf0a3149f,2016-04-07T08:00:00.000+08:00,2,Option Alert: AA May16 10.0 Puts Sweep: 4500 @ ASK $0.95: 5598 traded vs 1830 OI: Earnings 4/11 After Close $9.49 Ref
9c932154-db87-4f02-9a80-6cf9ffaefe07,2016-04-06T08:00:00.000+08:00,4,Alcoa Signs Bauxite Supply Contracts Worth More Than $350M
d856bb72-cb2b-4a98-8e0d-7758a519797b,2016-04-06T08:00:00.000+08:00,5,"Macquarie Maintains Outperform on Alcoa, Raises PT to $12.00"
bda75c4d-e6e2-442b-9fc5-a504e253e7e6,2016-04-06T08:00:00.000+08:00,3,Alcoa Signs Bauxite Supply Contracts Worth More Than $350M
a66cd9be-9708-4113-896c-b48379daf211,2016-04-06T08:00:00.000+08:00,5,"Macquarie Maintains Outperform on Alcoa, Raises PT to $12.00"
5fc4ef89-d62a-45b7-b519-fb1cf540413d,2016-03-31T08:00:00.000+08:00,2,Moody's Confirms Alcoa's Ratings (Ba1 CFR); Outlook Negative
47943819-96b9-40e5-bb5f-483dd2bedbd6,2016-03-31T08:00:00.000+08:00,2,Moody's Confirms Alcoa's Ratings (Ba1 CFR); Outlook Negative
008f73bd-a0b6-47a0-b8de-8f09fe1caf35,2016-03-30T08:00:00.000+08:00,3,Alcoa Announces Will Sell Stake in Australian Nat Gas Pipeline to Duet Group for ~$154M
5dfe3f8b-20ba-4405-ae68-b7caec5bb6cd,2016-03-30T08:00:00.000+08:00,3,Alcoa Earnings Are Coming Soon...And UBS Is Above Consensus
74dcb05d-b736-4c6a-9758-07dafd5ef6f7,2016-03-30T08:00:00.000+08:00,4,"UBS Expects Alcoa Realized Aluminum Pricing To Be Relatively Flat Sequentially, Sees After-Tax Op. Income As Flat Y/Y, Maintains Buy And $11 PT"
2cac9a00-d9c2-4901-babf-d28bad8c47aa,2016-03-30T08:00:00.000+08:00,1,Alcoa Announces Will Sell Stake in Australian Nat Gas Pipeline to Duet Group for ~$154M
d4c38fd1-ad11-42f8-868e-078af5072ca3,2016-03-30T08:00:00.000+08:00,1,Alcoa Earnings Are Coming Soon...And UBS Is Above Consensus
d0915389-32ff-4241-b143-3d084fc764d6,2016-03-30T08:00:00.000+08:00,3,"UBS Expects Alcoa Realized Aluminum Pricing To Be Relatively Flat Sequentially, Sees After-Tax Op. Income As Flat Y/Y, Maintains Buy And $11 PT"
50ae8dfa-15c5-4b54-a696-57bcced1e511,2016-03-29T08:00:00.000+08:00,3,Option Alert: AA Apr16 9.0 Puts Sweep: 2500 @ ASK $0.22: 2526 traded vs 31k OI: Earnings 4/11 After Close $9.53 Ref
d02a11ea-1748-432d-8576-8fa65ba3a404,2016-03-29T08:00:00.000+08:00,3,Option Alert: AA Apr16 9.0 Puts Sweep: 2500 @ ASK $0.22: 2526 traded vs 31k OI: Earnings 4/11 After Close $9.53 Ref
36f2c68f-e934-4465-a528-d4377c7e4e47,2016-03-23T08:00:00.000+08:00,3,Option Alert: AA Apr16 9.5 Puts Sweep: 3345 @ ASK $0.52: 3442 traded vs 360 OI: Earnings 4/11 After Close $9.37 Ref
4932f433-7502-4506-9803-45d134330683,2016-03-23T08:00:00.000+08:00,2,Option Alert: AA Apr16 9.5 Puts Sweep: 3345 @ ASK $0.52: 3442 traded vs 360 OI: Earnings 4/11 After Close $9.37 Ref
63b9cd8f-c026-4d92-a809-8a1fd4194c5c,2016-03-17T08:00:00.000+08:00,3,"Nomura Downgrades Vale, BHP Billiton From Buy To Neutral"
38e4840c-3632-48ae-a282-125b57819033,2016-03-17T08:00:00.000+08:00,3,"Nomura Downgrades Vale, BHP Billiton From Buy To Neutral"
5b057802-839b-4e39-8a1e-ed216c115f58,2016-03-16T08:00:00.000+08:00,4,Bank Of America: Steel Dynamics A Better Bet Than U.S. Steel
34a27086-4a8c-421a-8e66-8dace7ac1557,2016-03-16T08:00:00.000+08:00,5,Bank Of America: Steel Dynamics A Better Bet Than U.S. Steel
5bc69301-5794-4316-ad9d-f328022988f9,2016-03-15T08:00:00.000+08:00,2,Alcoa Announces Future Value-Add Co. Will Be Named 'Arconic'
1453d93d-8b85-4221-98f2-9ebb8e78a429,2016-03-15T08:00:00.000+08:00,2,Alcoa Announces Future Value-Add Co. Will Be Named 'Arconic'
72e4a3a9-2119-4f37-b9e1-a13992842655,2016-03-11T08:00:00.000+08:00,3,U.S. Metals: Balancing A Constructive Domestic Macro Environment Against China Risks
c6a04f78-a59b-443a-bc0e-a8e78162d865,2016-03-11T08:00:00.000+08:00,3,U.S. Metals: Balancing A Constructive Domestic Macro Environment Against China Risks
5cdbaae0-4d0c-4f99-a059-3f11a5e7dc1d,2016-03-03T08:00:00.000+08:00,1,Benzinga's Top Initiations
2dc5186b-f4e7-4bb0-b91f-ca9a8f43519d,2016-03-03T08:00:00.000+08:00,2,BofA Downgrades Alcoa Shares To Neutral Following Recent Upside
23e4e639-b897-4d1b-881d-da3e6608f44b,2016-03-03T08:00:00.000+08:00,3,Alcoa Awarded $50M Contract With U.S. Army Over 5 Years
aae05ffb-8e21-4c55-a91f-25497a01f75c,2016-03-03T08:00:00.000+08:00,3,"Bank of America Downgrades Alcoa to Neutral, Lowers PT to $10.50"
a83878e6-b7e6-49d8-b88d-682864d86b8a,2016-03-03T08:00:00.000+08:00,3,"Berenberg Initiates Coverage on Alcoa at Hold, Announces $9.00 PT"
ce5f70c5-c789-494e-b210-f8baee36108d,2016-03-03T08:00:00.000+08:00,3,Benzinga's Top Initiations
e755198e-c7f9-43d8-83d9-7f3e14758c7d,2016-03-03T08:00:00.000+08:00,2,BofA Downgrades Alcoa Shares To Neutral Following Recent Upside
804e5aeb-023a-471a-a2ce-505cb4332514,2016-03-03T08:00:00.000+08:00,3,Alcoa Awarded $50M Contract With U.S. Army Over 5 Years
51ec976d-0d4c-4a22-b00d-1b25edbee913,2016-03-03T08:00:00.000+08:00,3,"Bank of America Downgrades Alcoa to Neutral, Lowers PT to $10.50"
f2af7482-c583-4cea-8511-6efe98d35051,2016-03-03T08:00:00.000+08:00,3,"Berenberg Initiates Coverage on Alcoa at Hold, Announces $9.00 PT"
3dca4d5f-ce02-4e42-a1e3-2bd26408ea5d,2016-03-02T08:00:00.000+08:00,1,"Cowen &amp; Company Maintains Market Perform on Alcoa, Lowers PT to $10.00, Says Co Facing Substantial Headwinds, Concerns Over Aerospace Cycle Weakness And Slow Firth Rixson Integration Progress"
846c0223-fff2-45a2-95d7-ea706a33bbec,2016-03-02T08:00:00.000+08:00,1,"Cowen &amp; Company Maintains Market Perform on Alcoa, Lowers PT to $10.00, Says Co Facing Substantial Headwinds, Concerns Over Aerospace Cycle Weakness And Slow Firth Rixson Integration Progress"
3c2f4074-bcfa-4719-95b2-d2437fbf058e,2016-02-17T08:00:00.000+08:00,1,The Dogs Are Barking On PreMarket Prep
013b965d-b80f-4a2d-a6f5-df01ad93ed53,2016-02-17T08:00:00.000+08:00,1,Alcoa: Just Another One Of The Dogs Barking
d81c7a7c-20d1-4411-91cb-a86ece0a1cba,2016-02-17T08:00:00.000+08:00,1,The Dogs Are Barking On PreMarket Prep
37421baa-412b-4976-b199-2f28b4d7b7af,2016-02-17T08:00:00.000+08:00,1,Alcoa: Just Another One Of The Dogs Barking
3ab70bb7-bad7-47db-9603-dfb1ee8d9d18,2016-02-12T08:00:00.000+08:00,3,13F Shows Baupost Group Liquidates Stake In Alcoa
39614a55-9c02-4394-b7d5-2427388ad19b,2016-02-12T08:00:00.000+08:00,3,13F Shows Baupost Group Liquidates Stake In Alcoa
b0e12c38-f3a8-404d-bb40-60e09ff87dea,2016-02-04T08:00:00.000+08:00,3,"Alcoa 8-K Confirms Schmidt, Plant, And Mahoney Board Positions And Increase In Board From 12 To 15"
022bfc2d-d539-46ee-aff6-90326779877e,2016-02-04T08:00:00.000+08:00,4,Invest Like Billionaire Seth Klarman
9124b3a4-c943-45e5-887d-5c7d332bde08,2016-02-04T08:00:00.000+08:00,5,"Alcoa Director Martin Sorrell Bought 2,677 Shares At $8.2657 According To Form-4, Now Holds 32,056 Shares Direct"
559cec3b-7c42-4cee-8986-05dc3fbe40cd,2016-02-04T08:00:00.000+08:00,3,"Alcoa 8-K Confirms Schmidt, Plant, And Mahoney Board Positions And Increase In Board From 12 To 15"
8b2c98cf-3bd9-4226-b251-3a0da1c66c41,2016-02-04T08:00:00.000+08:00,5,Invest Like Billionaire Seth Klarman
ef5579c3-82d9-4075-8a1f-3eafd61c3b28,2016-02-04T08:00:00.000+08:00,2,"Alcoa Director Martin Sorrell Bought 2,677 Shares At $8.2657 According To Form-4, Now Holds 32,056 Shares Direct"
5c961eea-e33f-4910-b443-e91f267678ab,2016-02-03T08:00:00.000+08:00,4,Alcoa Sidesteps Board Room Battle
3eb4d6c0-3513-4904-83f2-626fd256dbec,2016-02-03T08:00:00.000+08:00,1,Alcoa Sidesteps Board Room Battle
031d6443-0515-4f9b-a5e8-25adff138b9c,2016-02-01T08:00:00.000+08:00,1,UPDATE: Alcoa To Now Recognize An Increase In EPS Loss From ($0.39) To ($0.55)
7ba31a19-7141-4b76-8ac4-f9d6304ed694,2016-02-01T08:00:00.000+08:00,2,Alcoa Increase Net Loss From $500M To $701M
6ca025e1-98bb-4a68-a7c0-cff954f2195f,2016-02-01T08:00:00.000+08:00,3,Alcoa Appoints Three Industry Vets To Board To 'Further Strengthen The Company' In Aerospace And Automotive
a61bd469-43fc-4cdb-9c02-5d649c33e6e2,2016-02-01T08:00:00.000+08:00,4,UPDATE: Elliot Mgmt Supports Aloca Board Appointees And Expansion
f14019a7-2415-441f-9b25-3981574a8662,2016-02-01T08:00:00.000+08:00,5,"Alcoa To Appoint Ulrich Schmidt, John Plant, And Sean Mahoney To Board"
7b8b8a8a-a758-4e35-b692-ebc859186400,2016-02-01T08:00:00.000+08:00,1,UPDATE: Alcoa To Now Recognize An Increase In EPS Loss From ($0.39) To ($0.55)
546caa85-2c03-46ab-b43d-adf6fa8cbed3,2016-02-01T08:00:00.000+08:00,2,Alcoa Increase Net Loss From $500M To $701M
d26b36f4-5670-45ff-b8da-b09986b8396c,2016-02-01T08:00:00.000+08:00,3,Alcoa Appoints Three Industry Vets To Board To 'Further Strengthen The Company' In Aerospace And Automotive
b0bf8690-d65b-4552-8fc0-445877c2ef4a,2016-02-01T08:00:00.000+08:00,4,UPDATE: Elliot Mgmt Supports Aloca Board Appointees And Expansion
b8e7ab98-1d92-4085-afc5-7747298039e5,2016-02-01T08:00:00.000+08:00,5,"Alcoa To Appoint Ulrich Schmidt, John Plant, And Sean Mahoney To Board"
6688f682-e914-4f8b-baf2-5561f8042b00,2016-01-28T08:00:00.000+08:00,2,"Alcoa Wins Another Major Contract, Investors Shrug Off News"
48402507-6be0-4492-86e7-8a601d05df6a,2016-01-28T08:00:00.000+08:00,3,Looking Back: Why Alcoa's Earnings Beat Spells Trouble For The Global Economy
fdb981ab-cc00-48aa-a67f-5a9b57865d06,2016-01-28T08:00:00.000+08:00,4,"Alcoa Wins 4th Boeing Contract, This Makes $10B In Aerospace Contracts In Last 12 Months"
6226157d-39cf-4bc8-a96a-5d3f31c328ff,2016-01-28T08:00:00.000+08:00,2,"Alcoa Wins Another Major Contract, Investors Shrug Off News"
d782fc2b-c14d-4ab9-b6e6-28b1297a3336,2016-01-28T08:00:00.000+08:00,3,Looking Back: Why Alcoa's Earnings Beat Spells Trouble For The Global Economy
a87953e6-d459-48a9-b6bc-0cafa629b900,2016-01-28T08:00:00.000+08:00,2,"Alcoa Wins 4th Boeing Contract, This Makes $10B In Aerospace Contracts In Last 12 Months"
a57eb0cc-6de6-4ebc-b75b-aebfd438646b,2016-01-25T08:00:00.000+08:00,3,"Amended 13D Filing from Elliott on Alcoa Shows Elliott, Elliott Int'l, EICA Has Combined Economic Exposure of 7.4%"
661f53ed-a428-40d8-82a6-12799af23aea,2016-01-25T08:00:00.000+08:00,3,"Amended 13D Filing from Elliott on Alcoa Shows Elliott, Elliott Int'l, EICA Has Combined Economic Exposure of 7.4%"
d5143530-5da8-4acf-98d7-94e887ec3009,2016-01-21T08:00:00.000+08:00,1,Option Alert: AA Mar16 7.0 Puts Sweep: 9604 @ ASK $0.66: 10k traded vs 4585 OI: $6.95 Ref
3de3e293-5a84-416d-a97a-cde514454c76,2016-01-21T08:00:00.000+08:00,1,Option Alert: AA Mar16 7.0 Puts Sweep: 9604 @ ASK $0.66: 10k traded vs 4585 OI: $6.95 Ref
8724fc48-1334-423b-83a6-0b3632c5336f,2016-01-20T08:00:00.000+08:00,1,"Over 1,000 Stocks On The NYSE Just Hit 52-Week Lows"
488d5e8b-3413-4470-b6df-df3fe925fcdf,2016-01-20T08:00:00.000+08:00,1,"Over 1,000 Stocks On The NYSE Just Hit 52-Week Lows"
03cab764-6018-4b98-a755-8a0b4571a050,2016-01-14T08:00:00.000+08:00,2,Stocks Hitting 52-Week Lows
8c51e7c5-884b-4c84-9976-913631d6a705,2016-01-14T08:00:00.000+08:00,3,"Argus Downgrades Alcoa, Sees Weak Near-Term Earnings"
019881c4-5dc3-4eec-9a4f-50765feea3b0,2016-01-14T08:00:00.000+08:00,4,Benzinga's Top Downgrades
27092d7d-8f8b-48bb-b085-6585d4005d09,2016-01-14T08:00:00.000+08:00,1,"Argus Downgrades Alcoa, Sees Aluminum Pricing Remaining flat in 2016"
41b40f74-8810-4eb2-9a1e-1dbd60b818eb,2016-01-14T08:00:00.000+08:00,2,Argus Research Downgrades Alcoa to Hold
20960e78-ee59-4abc-8596-f26d019d904d,2016-01-14T08:00:00.000+08:00,3,Stocks Hitting 52-Week Lows
126cf434-c97d-4b33-a31c-4d1d70054911,2016-01-14T08:00:00.000+08:00,1,"Argus Downgrades Alcoa, Sees Weak Near-Term Earnings"
03a9dca3-450d-436e-8646-35f5cfb3c82f,2016-01-14T08:00:00.000+08:00,2,Benzinga's Top Downgrades
dcb41d37-08d7-4cd4-8054-b8728b13f57f,2016-01-14T08:00:00.000+08:00,1,"Argus Downgrades Alcoa, Sees Aluminum Pricing Remaining flat in 2016"
01c2baff-8658-42d5-a325-c3df7d51d40f,2016-01-14T08:00:00.000+08:00,2,Argus Research Downgrades Alcoa to Hold
def4e398-85f7-4d3a-a1bf-1b5f283bc1eb,2016-01-12T08:00:00.000+08:00,3,"Another No Good, Very Bad Day For The Market?"
263c831b-bdf8-47c6-a565-8f3d99672207,2016-01-12T08:00:00.000+08:00,4,Mid-Afternoon Market Update: Crude Oil Falls Over 4%; Apollo Education Shares Spike Higher
716aebfb-1dbd-4185-bcd3-71bd2ab4609e,2016-01-12T08:00:00.000+08:00,2,Mid-Day Market Update: US Stocks Turn Lower; Super Micro Computer Shares Rise On Strong Outlook
7d550a10-0249-43ef-abb3-f67562133fca,2016-01-12T08:00:00.000+08:00,2,Stocks Aim Higher After Crude Nears $30 Then Bounces; Earnings Underway
995ed175-eb1d-48d2-a9ad-3fa16506c9f3,2016-01-12T08:00:00.000+08:00,1,Alcoa Tumbles 10% After Q4 Report
857e51c0-6e48-40c7-868c-b65d07ce2ebe,2016-01-12T08:00:00.000+08:00,4,Deutsche Bank Is Buying Alcoa The Day After Earnings
606b9069-793f-4855-a002-fd7bcbf30be2,2016-01-12T08:00:00.000+08:00,3,Stocks Hitting 52-Week Lows
2136db70-4fd5-4634-8f18-075259aa4a55,2016-01-12T08:00:00.000+08:00,4,Mid-Morning Market Update: Markets Open Higher; Alcoa Profit Tops Views
ccceb1a0-e1d1-4bfc-9e47-16caef803668,2016-01-12T08:00:00.000+08:00,2,"Stocks To Watch For January 12, 2016"
5a270dd0-b147-4a09-8c2a-deea6f29923a,2016-01-12T08:00:00.000+08:00,1,"Another No Good, Very Bad Day For The Market?"
89402bfc-66ae-4a3d-9924-ffca15e79c5e,2016-01-12T08:00:00.000+08:00,4,Mid-Afternoon Market Update: Crude Oil Falls Over 4%; Apollo Education Shares Spike Higher
497ab48a-f54c-4431-a092-aa9fcc5558bf,2016-01-12T08:00:00.000+08:00,3,Mid-Day Market Update: US Stocks Turn Lower; Super Micro Computer Shares Rise On Strong Outlook
25b1fd90-cc33-4097-886f-cb3116cba1fa,2016-01-12T08:00:00.000+08:00,4,Stocks Aim Higher After Crude Nears $30 Then Bounces; Earnings Underway
b335c462-a8d3-4b49-921e-c854e14670f6,2016-01-12T08:00:00.000+08:00,2,Alcoa Tumbles 10% After Q4 Report
03289915-250a-4ff2-8066-9b031152410b,2016-01-12T08:00:00.000+08:00,4,Deutsche Bank Is Buying Alcoa The Day After Earnings
4347ddc2-3520-474a-a35e-3fe59a79b9cf,2016-01-12T08:00:00.000+08:00,3,Stocks Hitting 52-Week Lows
e5989f56-b9b9-4027-b0fa-6e75b866e733,2016-01-12T08:00:00.000+08:00,1,Mid-Morning Market Update: Markets Open Higher; Alcoa Profit Tops Views
b683a7cd-020b-463c-80cc-45e3839cb6b5,2016-01-12T08:00:00.000+08:00,1,"Stocks To Watch For January 12, 2016"
